Linje,Påstigende,date
24,3144,28/06/2022 00:00
26,3066,28/06/2022 00:00
27,82,28/06/2022 00:00
28,3227,28/06/2022 00:00
29,56,28/06/2022 00:00
32,55,28/06/2022 00:00
33,3367,28/06/2022 00:00
34,3321,28/06/2022 00:00
35,86,28/06/2022 00:00
36,39,28/06/2022 00:00
40,1097,28/06/2022 00:00
42,4076,28/06/2022 00:00
43,88,28/06/2022 00:00
44,26,28/06/2022 00:00
20,3811,29/06/2022 00:00
21,117,29/06/2022 00:00
22,125,29/06/2022 00:00
23,103,29/06/2022 00:00
24,2746,29/06/2022 00:00
26,2709,29/06/2022 00:00
27,87,29/06/2022 00:00
28,3015,29/06/2022 00:00
29,67,29/06/2022 00:00
32,65,29/06/2022 00:00
33,2492,29/06/2022 00:00
34,2465,29/06/2022 00:00
35,91,29/06/2022 00:00
36,41,29/06/2022 00:00
40,1029,29/06/2022 00:00
42,3830,29/06/2022 00:00
43,84,29/06/2022 00:00
44,36,29/06/2022 00:00
20,3828,30/06/2022 00:00
21,105,30/06/2022 00:00
22,137,30/06/2022 00:00
23,82,30/06/2022 00:00
24,2953,30/06/2022 00:00
26,2998,30/06/2022 00:00
27,71,30/06/2022 00:00
28,3023,30/06/2022 00:00
29,57,30/06/2022 00:00
32,48,30/06/2022 00:00
33,2505,30/06/2022 00:00
34,2493,30/06/2022 00:00
35,82,30/06/2022 00:00
36,40,30/06/2022 00:00
40,1100,30/06/2022 00:00
42,3998,30/06/2022 00:00
43,97,30/06/2022 00:00
44,30,30/06/2022 00:00
20,3688,01/07/2022 00:00
21,84,01/07/2022 00:00
22,103,01/07/2022 00:00
23,98,01/07/2022 00:00
24,2792,01/07/2022 00:00
26,2927,01/07/2022 00:00
27,54,01/07/2022 00:00
28,2832,01/07/2022 00:00
29,62,01/07/2022 00:00
32,51,01/07/2022 00:00
33,2610,01/07/2022 00:00
34,2734,01/07/2022 00:00
35,70,01/07/2022 00:00
36,44,01/07/2022 00:00
40,1004,01/07/2022 00:00
42,4103,01/07/2022 00:00
43,62,01/07/2022 00:00
44,25,01/07/2022 00:00
20,2880,02/07/2022 00:00
24,1905,02/07/2022 00:00
26,2303,02/07/2022 00:00
28,2018,02/07/2022 00:00
33,1941,02/07/2022 00:00
34,1856,02/07/2022 00:00
40,887,02/07/2022 00:00
42,3170,02/07/2022 00:00
20,1347,03/07/2022 00:00
24,940,03/07/2022 00:00
26,1120,03/07/2022 00:00
28,1007,03/07/2022 00:00
33,752,03/07/2022 00:00
34,703,03/07/2022 00:00
40,495,03/07/2022 00:00
42,1710,03/07/2022 00:00
20,3279,04/07/2022 00:00
21,100,04/07/2022 00:00
22,134,04/07/2022 00:00
23,112,04/07/2022 00:00
24,2829,04/07/2022 00:00
26,2715,04/07/2022 00:00
27,83,04/07/2022 00:00
28,2851,04/07/2022 00:00
29,64,04/07/2022 00:00
32,65,04/07/2022 00:00
33,2247,04/07/2022 00:00
34,2318,04/07/2022 00:00
35,78,04/07/2022 00:00
36,23,04/07/2022 00:00
40,884,04/07/2022 00:00
42,4038,04/07/2022 00:00
43,84,04/07/2022 00:00
44,33,04/07/2022 00:00
20,3301,05/07/2022 00:00
21,91,05/07/2022 00:00
22,119,05/07/2022 00:00
23,106,05/07/2022 00:00
24,2486,05/07/2022 00:00
26,2576,05/07/2022 00:00
27,81,05/07/2022 00:00
28,2989,05/07/2022 00:00
29,43,05/07/2022 00:00
32,57,05/07/2022 00:00
33,2244,05/07/2022 00:00
34,2303,05/07/2022 00:00
35,77,05/07/2022 00:00
36,21,05/07/2022 00:00
40,922,05/07/2022 00:00
42,3824,05/07/2022 00:00
43,80,05/07/2022 00:00
44,24,05/07/2022 00:00
20,3418,06/07/2022 00:00
21,100,06/07/2022 00:00
22,133,06/07/2022 00:00
23,92,06/07/2022 00:00
24,2710,06/07/2022 00:00
26,2607,06/07/2022 00:00
27,83,06/07/2022 00:00
28,2886,06/07/2022 00:00
29,60,06/07/2022 00:00
32,62,06/07/2022 00:00
33,2103,06/07/2022 00:00
34,2279,06/07/2022 00:00
35,96,06/07/2022 00:00
36,40,06/07/2022 00:00
40,930,06/07/2022 00:00
42,3662,06/07/2022 00:00
43,66,06/07/2022 00:00
44,28,06/07/2022 00:00
20,3365,07/07/2022 00:00
21,94,07/07/2022 00:00
22,115,07/07/2022 00:00
23,104,07/07/2022 00:00
24,2354,07/07/2022 00:00
26,2636,07/07/2022 00:00
27,73,07/07/2022 00:00
28,2866,07/07/2022 00:00
29,64,07/07/2022 00:00
32,64,07/07/2022 00:00
33,2175,07/07/2022 00:00
34,2283,07/07/2022 00:00
35,83,07/07/2022 00:00
36,25,07/07/2022 00:00
40,903,07/07/2022 00:00
42,3565,07/07/2022 00:00
43,52,07/07/2022 00:00
44,19,07/07/2022 00:00
20,3278,08/07/2022 00:00
21,77,08/07/2022 00:00
22,102,08/07/2022 00:00
23,103,08/07/2022 00:00
24,2626,08/07/2022 00:00
26,2472,08/07/2022 00:00
27,63,08/07/2022 00:00
28,2848,08/07/2022 00:00
29,46,08/07/2022 00:00
32,50,08/07/2022 00:00
33,2177,08/07/2022 00:00
34,2316,08/07/2022 00:00
35,55,08/07/2022 00:00
36,29,08/07/2022 00:00
40,807,08/07/2022 00:00
42,3710,08/07/2022 00:00
43,63,08/07/2022 00:00
44,28,08/07/2022 00:00
20,2774,09/07/2022 00:00
24,2074,09/07/2022 00:00
26,2223,09/07/2022 00:00
28,2234,09/07/2022 00:00
33,1373,09/07/2022 00:00
34,1341,09/07/2022 00:00
40,748,09/07/2022 00:00
42,3062,09/07/2022 00:00
20,1453,10/07/2022 00:00
24,985,10/07/2022 00:00
26,1282,10/07/2022 00:00
28,1015,10/07/2022 00:00
33,860,10/07/2022 00:00
34,848,10/07/2022 00:00
40,417,10/07/2022 00:00
42,1827,10/07/2022 00:00
20,2854,11/07/2022 00:00
21,77,11/07/2022 00:00
22,90,11/07/2022 00:00
23,91,11/07/2022 00:00
24,2522,11/07/2022 00:00
26,2218,11/07/2022 00:00
27,64,11/07/2022 00:00
28,2607,11/07/2022 00:00
29,52,11/07/2022 00:00
32,64,11/07/2022 00:00
33,1945,11/07/2022 00:00
34,1988,11/07/2022 00:00
35,45,11/07/2022 00:00
36,24,11/07/2022 00:00
40,1043,11/07/2022 00:00
42,3741,11/07/2022 00:00
43,49,11/07/2022 00:00
44,16,11/07/2022 00:00
20,3054,12/07/2022 00:00
21,88,12/07/2022 00:00
22,96,12/07/2022 00:00
23,83,12/07/2022 00:00
24,2523,12/07/2022 00:00
26,2294,12/07/2022 00:00
27,58,12/07/2022 00:00
28,2698,12/07/2022 00:00
29,38,12/07/2022 00:00
32,36,12/07/2022 00:00
33,2050,12/07/2022 00:00
34,2232,12/07/2022 00:00
35,45,12/07/2022 00:00
36,12,12/07/2022 00:00
40,1160,12/07/2022 00:00
42,3567,12/07/2022 00:00
43,47,12/07/2022 00:00
44,15,12/07/2022 00:00
20,2955,13/07/2022 00:00
21,107,13/07/2022 00:00
22,101,13/07/2022 00:00
23,91,13/07/2022 00:00
24,2560,13/07/2022 00:00
26,2180,13/07/2022 00:00
27,44,13/07/2022 00:00
28,2503,13/07/2022 00:00
29,50,13/07/2022 00:00
32,55,13/07/2022 00:00
33,1859,13/07/2022 00:00
34,2064,13/07/2022 00:00
35,48,13/07/2022 00:00
36,9,13/07/2022 00:00
40,1088,13/07/2022 00:00
42,3435,13/07/2022 00:00
43,54,13/07/2022 00:00
44,13,13/07/2022 00:00
20,2827,14/07/2022 00:00
21,80,14/07/2022 00:00
22,94,14/07/2022 00:00
23,95,14/07/2022 00:00
24,2540,14/07/2022 00:00
26,2039,14/07/2022 00:00
27,59,14/07/2022 00:00
28,2518,14/07/2022 00:00
29,46,14/07/2022 00:00
32,52,14/07/2022 00:00
33,1886,14/07/2022 00:00
34,2014,14/07/2022 00:00
35,42,14/07/2022 00:00
36,11,14/07/2022 00:00
40,1047,14/07/2022 00:00
42,3293,14/07/2022 00:00
43,47,14/07/2022 00:00
44,11,14/07/2022 00:00
20,2934,15/07/2022 00:00
21,80,15/07/2022 00:00
22,88,15/07/2022 00:00
23,75,15/07/2022 00:00
24,2620,15/07/2022 00:00
26,2006,15/07/2022 00:00
27,58,15/07/2022 00:00
28,2679,15/07/2022 00:00
29,31,15/07/2022 00:00
32,55,15/07/2022 00:00
33,1817,15/07/2022 00:00
34,1968,15/07/2022 00:00
35,56,15/07/2022 00:00
36,15,15/07/2022 00:00
40,1049,15/07/2022 00:00
42,3296,15/07/2022 00:00
43,56,15/07/2022 00:00
44,17,15/07/2022 00:00
20,2318,16/07/2022 00:00
24,2171,16/07/2022 00:00
26,1709,16/07/2022 00:00
28,2255,16/07/2022 00:00
33,1421,16/07/2022 00:00
34,1256,16/07/2022 00:00
40,1072,16/07/2022 00:00
42,2874,16/07/2022 00:00
20,1250,17/07/2022 00:00
24,1158,17/07/2022 00:00
26,902,17/07/2022 00:00
28,1123,17/07/2022 00:00
33,761,17/07/2022 00:00
34,788,17/07/2022 00:00
40,534,17/07/2022 00:00
42,1632,17/07/2022 00:00
20,2788,18/07/2022 00:00
21,87,18/07/2022 00:00
22,79,18/07/2022 00:00
23,72,18/07/2022 00:00
24,2599,18/07/2022 00:00
26,1920,18/07/2022 00:00
27,67,18/07/2022 00:00
28,2640,18/07/2022 00:00
29,51,18/07/2022 00:00
32,58,18/07/2022 00:00
33,1783,18/07/2022 00:00
34,1989,18/07/2022 00:00
35,41,18/07/2022 00:00
36,19,18/07/2022 00:00
40,1090,18/07/2022 00:00
42,3168,18/07/2022 00:00
43,58,18/07/2022 00:00
44,19,18/07/2022 00:00
20,2764,19/07/2022 00:00
21,84,19/07/2022 00:00
22,97,19/07/2022 00:00
23,70,19/07/2022 00:00
24,2478,19/07/2022 00:00
26,1983,19/07/2022 00:00
27,64,19/07/2022 00:00
28,2617,19/07/2022 00:00
29,55,19/07/2022 00:00
32,39,19/07/2022 00:00
33,1905,19/07/2022 00:00
34,2063,19/07/2022 00:00
35,43,19/07/2022 00:00
36,20,19/07/2022 00:00
40,1097,19/07/2022 00:00
42,3443,19/07/2022 00:00
43,54,19/07/2022 00:00
44,22,19/07/2022 00:00
20,3025,20/07/2022 00:00
21,75,20/07/2022 00:00
22,86,20/07/2022 00:00
23,50,20/07/2022 00:00
24,2233,20/07/2022 00:00
26,2571,20/07/2022 00:00
27,66,20/07/2022 00:00
28,2667,20/07/2022 00:00
29,42,20/07/2022 00:00
32,42,20/07/2022 00:00
33,1952,20/07/2022 00:00
34,1994,20/07/2022 00:00
35,38,20/07/2022 00:00
36,21,20/07/2022 00:00
40,1022,20/07/2022 00:00
42,4159,20/07/2022 00:00
43,48,20/07/2022 00:00
44,15,20/07/2022 00:00
20,2752,21/07/2022 00:00
21,97,21/07/2022 00:00
22,82,21/07/2022 00:00
23,66,21/07/2022 00:00
24,2649,21/07/2022 00:00
26,1908,21/07/2022 00:00
27,54,21/07/2022 00:00
28,2603,21/07/2022 00:00
29,39,21/07/2022 00:00
32,38,21/07/2022 00:00
33,2476,21/07/2022 00:00
34,2185,21/07/2022 00:00
35,37,21/07/2022 00:00
36,18,21/07/2022 00:00
40,1391,21/07/2022 00:00
42,3133,21/07/2022 00:00
43,37,21/07/2022 00:00
44,16,21/07/2022 00:00
20,2901,22/07/2022 00:00
21,84,22/07/2022 00:00
22,78,22/07/2022 00:00
23,63,22/07/2022 00:00
24,2783,22/07/2022 00:00
26,2120,22/07/2022 00:00
27,48,22/07/2022 00:00
28,2990,22/07/2022 00:00
29,44,22/07/2022 00:00
32,29,22/07/2022 00:00
33,2751,22/07/2022 00:00
34,2384,22/07/2022 00:00
35,34,22/07/2022 00:00
36,14,22/07/2022 00:00
40,1356,22/07/2022 00:00
42,3502,22/07/2022 00:00
43,39,22/07/2022 00:00
44,22,22/07/2022 00:00
20,2558,23/07/2022 00:00
24,2385,23/07/2022 00:00
26,1884,23/07/2022 00:00
28,2629,23/07/2022 00:00
33,2095,23/07/2022 00:00
34,1845,23/07/2022 00:00
40,1231,23/07/2022 00:00
42,2993,23/07/2022 00:00
20,1375,24/07/2022 00:00
24,1169,24/07/2022 00:00
26,1112,24/07/2022 00:00
28,1253,24/07/2022 00:00
33,780,24/07/2022 00:00
34,815,24/07/2022 00:00
40,659,24/07/2022 00:00
42,1839,24/07/2022 00:00
20,2733,25/07/2022 00:00
21,79,25/07/2022 00:00
22,95,25/07/2022 00:00
23,78,25/07/2022 00:00
24,2647,25/07/2022 00:00
26,2232,25/07/2022 00:00
27,55,25/07/2022 00:00
28,2636,25/07/2022 00:00
29,43,25/07/2022 00:00
32,45,25/07/2022 00:00
33,1844,25/07/2022 00:00
34,1884,25/07/2022 00:00
35,34,25/07/2022 00:00
36,27,25/07/2022 00:00
40,1244,25/07/2022 00:00
42,3259,25/07/2022 00:00
43,63,25/07/2022 00:00
44,22,25/07/2022 00:00
20,2849,26/07/2022 00:00
21,85,26/07/2022 00:00
22,80,26/07/2022 00:00
23,70,26/07/2022 00:00
24,2422,26/07/2022 00:00
26,2124,26/07/2022 00:00
27,64,26/07/2022 00:00
28,2553,26/07/2022 00:00
29,36,26/07/2022 00:00
32,45,26/07/2022 00:00
33,1710,26/07/2022 00:00
34,1824,26/07/2022 00:00
35,51,26/07/2022 00:00
36,32,26/07/2022 00:00
40,1130,26/07/2022 00:00
42,3187,26/07/2022 00:00
43,59,26/07/2022 00:00
44,32,26/07/2022 00:00
20,2605,27/07/2022 00:00
21,94,27/07/2022 00:00
22,80,27/07/2022 00:00
23,78,27/07/2022 00:00
24,2448,27/07/2022 00:00
26,1859,27/07/2022 00:00
27,61,27/07/2022 00:00
28,2415,27/07/2022 00:00
29,49,27/07/2022 00:00
32,41,27/07/2022 00:00
33,1681,27/07/2022 00:00
34,1931,27/07/2022 00:00
35,55,27/07/2022 00:00
36,34,27/07/2022 00:00
40,1090,27/07/2022 00:00
42,3482,27/07/2022 00:00
43,59,27/07/2022 00:00
44,34,27/07/2022 00:00
20,2766,28/07/2022 00:00
21,92,28/07/2022 00:00
22,85,28/07/2022 00:00
23,80,28/07/2022 00:00
24,2534,28/07/2022 00:00
26,1950,28/07/2022 00:00
27,54,28/07/2022 00:00
28,2469,28/07/2022 00:00
29,35,28/07/2022 00:00
32,48,28/07/2022 00:00
33,1840,28/07/2022 00:00
34,2069,28/07/2022 00:00
35,48,28/07/2022 00:00
36,24,28/07/2022 00:00
40,1102,28/07/2022 00:00
42,3339,28/07/2022 00:00
43,65,28/07/2022 00:00
44,23,28/07/2022 00:00
20,2842,29/07/2022 00:00
21,55,29/07/2022 00:00
22,82,29/07/2022 00:00
23,63,29/07/2022 00:00
24,2657,29/07/2022 00:00
26,2279,29/07/2022 00:00
27,45,29/07/2022 00:00
28,2354,29/07/2022 00:00
29,35,29/07/2022 00:00
32,30,29/07/2022 00:00
33,1812,29/07/2022 00:00
34,1852,29/07/2022 00:00
35,38,29/07/2022 00:00
36,22,29/07/2022 00:00
40,1142,29/07/2022 00:00
42,3626,29/07/2022 00:00
43,51,29/07/2022 00:00
44,18,29/07/2022 00:00
20,2423,30/07/2022 00:00
24,2076,30/07/2022 00:00
26,2280,30/07/2022 00:00
28,2347,30/07/2022 00:00
33,1416,30/07/2022 00:00
34,1492,30/07/2022 00:00
40,1071,30/07/2022 00:00
42,2838,30/07/2022 00:00
20,1363,31/07/2022 00:00
24,1208,31/07/2022 00:00
26,1049,31/07/2022 00:00
28,1006,31/07/2022 00:00
33,799,31/07/2022 00:00
34,799,31/07/2022 00:00
40,668,31/07/2022 00:00
42,1883,31/07/2022 00:00
20,2782,01/08/2022 00:00
21,96,01/08/2022 00:00
22,101,01/08/2022 00:00
23,87,01/08/2022 00:00
24,2816,01/08/2022 00:00
26,2363,01/08/2022 00:00
27,71,01/08/2022 00:00
28,2978,01/08/2022 00:00
29,45,01/08/2022 00:00
32,55,01/08/2022 00:00
33,2108,01/08/2022 00:00
34,2123,01/08/2022 00:00
35,48,01/08/2022 00:00
36,28,01/08/2022 00:00
40,1332,01/08/2022 00:00
42,3666,01/08/2022 00:00
43,67,01/08/2022 00:00
44,28,01/08/2022 00:00
20,2874,02/08/2022 00:00
21,73,02/08/2022 00:00
22,101,02/08/2022 00:00
23,86,02/08/2022 00:00
24,2630,02/08/2022 00:00
26,2093,02/08/2022 00:00
27,63,02/08/2022 00:00
28,2823,02/08/2022 00:00
29,55,02/08/2022 00:00
32,62,02/08/2022 00:00
33,1877,02/08/2022 00:00
34,2030,02/08/2022 00:00
35,54,02/08/2022 00:00
36,32,02/08/2022 00:00
40,1264,02/08/2022 00:00
42,3588,02/08/2022 00:00
43,72,02/08/2022 00:00
44,26,02/08/2022 00:00
20,3025,03/08/2022 00:00
21,91,03/08/2022 00:00
22,90,03/08/2022 00:00
23,87,03/08/2022 00:00
24,2903,03/08/2022 00:00
26,2361,03/08/2022 00:00
27,67,03/08/2022 00:00
28,2890,03/08/2022 00:00
29,43,03/08/2022 00:00
32,62,03/08/2022 00:00
33,1734,03/08/2022 00:00
34,2073,03/08/2022 00:00
35,57,03/08/2022 00:00
36,25,03/08/2022 00:00
40,1391,03/08/2022 00:00
42,3719,03/08/2022 00:00
43,66,03/08/2022 00:00
44,24,03/08/2022 00:00
20,3007,04/08/2022 00:00
21,85,04/08/2022 00:00
22,98,04/08/2022 00:00
23,83,04/08/2022 00:00
24,3080,04/08/2022 00:00
26,2188,04/08/2022 00:00
27,62,04/08/2022 00:00
28,2820,04/08/2022 00:00
29,51,04/08/2022 00:00
32,54,04/08/2022 00:00
33,2124,04/08/2022 00:00
34,2239,04/08/2022 00:00
35,58,04/08/2022 00:00
36,28,04/08/2022 00:00
40,1229,04/08/2022 00:00
42,3409,04/08/2022 00:00
43,73,04/08/2022 00:00
44,29,04/08/2022 00:00
20,3133,05/08/2022 00:00
21,108,05/08/2022 00:00
22,105,05/08/2022 00:00
23,76,05/08/2022 00:00
24,2809,05/08/2022 00:00
26,2389,05/08/2022 00:00
27,55,05/08/2022 00:00
28,2711,05/08/2022 00:00
29,33,05/08/2022 00:00
32,40,05/08/2022 00:00
33,2087,05/08/2022 00:00
34,2237,05/08/2022 00:00
35,50,05/08/2022 00:00
36,28,05/08/2022 00:00
40,1357,05/08/2022 00:00
42,3531,05/08/2022 00:00
43,58,05/08/2022 00:00
44,28,05/08/2022 00:00
20,2544,06/08/2022 00:00
24,2373,06/08/2022 00:00
26,2144,06/08/2022 00:00
28,2572,06/08/2022 00:00
33,1491,06/08/2022 00:00
34,1540,06/08/2022 00:00
40,1280,06/08/2022 00:00
42,3074,06/08/2022 00:00
20,1442,07/08/2022 00:00
24,1324,07/08/2022 00:00
26,973,07/08/2022 00:00
28,1048,07/08/2022 00:00
33,745,07/08/2022 00:00
34,770,07/08/2022 00:00
40,791,07/08/2022 00:00
42,1805,07/08/2022 00:00
20,3399,08/08/2022 00:00
21,117,08/08/2022 00:00
22,134,08/08/2022 00:00
23,114,08/08/2022 00:00
24,3580,08/08/2022 00:00
26,2301,08/08/2022 00:00
27,74,08/08/2022 00:00
28,3269,08/08/2022 00:00
29,39,08/08/2022 00:00
32,84,08/08/2022 00:00
33,2274,08/08/2022 00:00
34,2561,08/08/2022 00:00
35,88,08/08/2022 00:00
36,38,08/08/2022 00:00
40,1457,08/08/2022 00:00
42,4174,08/08/2022 00:00
43,96,08/08/2022 00:00
44,31,08/08/2022 00:00
20,3696,09/08/2022 00:00
21,129,09/08/2022 00:00
22,123,09/08/2022 00:00
23,124,09/08/2022 00:00
24,3269,09/08/2022 00:00
26,2688,09/08/2022 00:00
27,67,09/08/2022 00:00
28,3580,09/08/2022 00:00
29,63,09/08/2022 00:00
32,88,09/08/2022 00:00
33,2408,09/08/2022 00:00
34,2540,09/08/2022 00:00
35,89,09/08/2022 00:00
36,61,09/08/2022 00:00
40,1484,09/08/2022 00:00
42,3953,09/08/2022 00:00
43,102,09/08/2022 00:00
44,30,09/08/2022 00:00
20,3938,10/08/2022 00:00
21,138,10/08/2022 00:00
22,108,10/08/2022 00:00
23,117,10/08/2022 00:00
24,3151,10/08/2022 00:00
26,2485,10/08/2022 00:00
27,81,10/08/2022 00:00
28,3476,10/08/2022 00:00
29,62,10/08/2022 00:00
32,88,10/08/2022 00:00
33,2472,10/08/2022 00:00
34,2774,10/08/2022 00:00
35,75,10/08/2022 00:00
36,57,10/08/2022 00:00
40,1576,10/08/2022 00:00
42,4056,10/08/2022 00:00
43,110,10/08/2022 00:00
44,30,10/08/2022 00:00
20,3668,11/08/2022 00:00
21,131,11/08/2022 00:00
22,101,11/08/2022 00:00
23,102,11/08/2022 00:00
24,3345,11/08/2022 00:00
26,2446,11/08/2022 00:00
27,77,11/08/2022 00:00
28,3545,11/08/2022 00:00
29,68,11/08/2022 00:00
32,102,11/08/2022 00:00
33,2487,11/08/2022 00:00
34,2719,11/08/2022 00:00
35,79,11/08/2022 00:00
36,61,11/08/2022 00:00
40,1621,11/08/2022 00:00
42,3787,11/08/2022 00:00
43,98,11/08/2022 00:00
44,43,11/08/2022 00:00
20,4499,12/08/2022 00:00
21,188,12/08/2022 00:00
22,109,12/08/2022 00:00
23,85,12/08/2022 00:00
24,4158,12/08/2022 00:00
26,3111,12/08/2022 00:00
27,62,12/08/2022 00:00
28,4094,12/08/2022 00:00
29,43,12/08/2022 00:00
32,85,12/08/2022 00:00
33,3007,12/08/2022 00:00
34,3032,12/08/2022 00:00
35,85,12/08/2022 00:00
36,49,12/08/2022 00:00
40,1826,12/08/2022 00:00
42,5338,12/08/2022 00:00
43,101,12/08/2022 00:00
44,29,12/08/2022 00:00
20,3659,13/08/2022 00:00
24,3569,13/08/2022 00:00
26,2341,13/08/2022 00:00
28,3438,13/08/2022 00:00
33,2007,13/08/2022 00:00
34,2132,13/08/2022 00:00
40,1719,13/08/2022 00:00
42,4174,13/08/2022 00:00
20,2069,14/08/2022 00:00
24,1762,14/08/2022 00:00
26,1483,14/08/2022 00:00
28,1592,14/08/2022 00:00
33,983,14/08/2022 00:00
34,1085,14/08/2022 00:00
40,1014,14/08/2022 00:00
42,2579,14/08/2022 00:00
20,5258,15/08/2022 00:00
21,174,15/08/2022 00:00
22,143,15/08/2022 00:00
23,123,15/08/2022 00:00
24,4697,15/08/2022 00:00
26,3040,15/08/2022 00:00
27,109,15/08/2022 00:00
28,4372,15/08/2022 00:00
29,68,15/08/2022 00:00
32,88,15/08/2022 00:00
33,3849,15/08/2022 00:00
34,4030,15/08/2022 00:00
35,106,15/08/2022 00:00
36,62,15/08/2022 00:00
40,1983,15/08/2022 00:00
42,5443,15/08/2022 00:00
43,130,15/08/2022 00:00
44,44,15/08/2022 00:00
20,6462,16/08/2022 00:00
21,295,16/08/2022 00:00
22,147,16/08/2022 00:00
23,157,16/08/2022 00:00
24,5000,16/08/2022 00:00
26,3144,16/08/2022 00:00
27,125,16/08/2022 00:00
28,4575,16/08/2022 00:00
29,92,16/08/2022 00:00
32,124,16/08/2022 00:00
33,4445,16/08/2022 00:00
34,4879,16/08/2022 00:00
35,134,16/08/2022 00:00
36,75,16/08/2022 00:00
40,2210,16/08/2022 00:00
42,5521,16/08/2022 00:00
43,174,16/08/2022 00:00
44,52,16/08/2022 00:00
20,5927,17/08/2022 00:00
21,382,17/08/2022 00:00
22,168,17/08/2022 00:00
23,172,17/08/2022 00:00
24,4378,17/08/2022 00:00
26,3138,17/08/2022 00:00
27,151,17/08/2022 00:00
28,4281,17/08/2022 00:00
29,94,17/08/2022 00:00
32,142,17/08/2022 00:00
33,4166,17/08/2022 00:00
34,4827,17/08/2022 00:00
35,218,17/08/2022 00:00
36,71,17/08/2022 00:00
40,1991,17/08/2022 00:00
42,5682,17/08/2022 00:00
43,172,17/08/2022 00:00
44,63,17/08/2022 00:00
20,6176,18/08/2022 00:00
21,317,18/08/2022 00:00
22,164,18/08/2022 00:00
23,170,18/08/2022 00:00
24,4844,18/08/2022 00:00
26,3506,18/08/2022 00:00
27,47,18/08/2022 00:00
28,4696,18/08/2022 00:00
29,97,18/08/2022 00:00
32,136,18/08/2022 00:00
33,4528,18/08/2022 00:00
34,4974,18/08/2022 00:00
35,261,18/08/2022 00:00
36,76,18/08/2022 00:00
40,2149,18/08/2022 00:00
42,5815,18/08/2022 00:00
43,177,18/08/2022 00:00
44,60,18/08/2022 00:00
20,6131,19/08/2022 00:00
21,239,19/08/2022 00:00
22,152,19/08/2022 00:00
23,150,19/08/2022 00:00
24,4839,19/08/2022 00:00
26,3929,19/08/2022 00:00
27,126,19/08/2022 00:00
28,4859,19/08/2022 00:00
29,79,19/08/2022 00:00
32,101,19/08/2022 00:00
33,3973,19/08/2022 00:00
34,4089,19/08/2022 00:00
35,134,19/08/2022 00:00
36,62,19/08/2022 00:00
40,2083,19/08/2022 00:00
42,5456,19/08/2022 00:00
43,117,19/08/2022 00:00
44,38,19/08/2022 00:00
20,4659,20/08/2022 00:00
24,3973,20/08/2022 00:00
26,3176,20/08/2022 00:00
28,4287,20/08/2022 00:00
33,2655,20/08/2022 00:00
34,2742,20/08/2022 00:00
40,1819,20/08/2022 00:00
42,4864,20/08/2022 00:00
20,2230,21/08/2022 00:00
24,1816,21/08/2022 00:00
26,1467,21/08/2022 00:00
28,1784,21/08/2022 00:00
33,1193,21/08/2022 00:00
34,1110,21/08/2022 00:00
40,955,21/08/2022 00:00
42,2471,21/08/2022 00:00
20,7264,22/08/2022 00:00
21,670,22/08/2022 00:00
22,334,22/08/2022 00:00
23,267,22/08/2022 00:00
24,6312,22/08/2022 00:00
26,3464,22/08/2022 00:00
27,260,22/08/2022 00:00
28,5477,22/08/2022 00:00
29,186,22/08/2022 00:00
31,179,22/08/2022 00:00
32,177,22/08/2022 00:00
33,5143,22/08/2022 00:00
34,5808,22/08/2022 00:00
35,351,22/08/2022 00:00
36,336,22/08/2022 00:00
40,1901,22/08/2022 00:00
42,6888,22/08/2022 00:00
43,340,22/08/2022 00:00
44,89,22/08/2022 00:00
20,6869,23/08/2022 00:00
21,695,23/08/2022 00:00
22,357,23/08/2022 00:00
23,347,23/08/2022 00:00
24,5945,23/08/2022 00:00
26,3107,23/08/2022 00:00
27,325,23/08/2022 00:00
28,4747,23/08/2022 00:00
29,204,23/08/2022 00:00
31,210,23/08/2022 00:00
32,179,23/08/2022 00:00
33,5331,23/08/2022 00:00
34,6152,23/08/2022 00:00
35,371,23/08/2022 00:00
36,385,23/08/2022 00:00
40,2227,23/08/2022 00:00
42,6930,23/08/2022 00:00
43,408,23/08/2022 00:00
44,116,23/08/2022 00:00
20,7171,24/08/2022 00:00
21,649,24/08/2022 00:00
22,376,24/08/2022 00:00
23,320,24/08/2022 00:00
24,6482,24/08/2022 00:00
26,3931,24/08/2022 00:00
27,275,24/08/2022 00:00
28,5150,24/08/2022 00:00
29,220,24/08/2022 00:00
31,186,24/08/2022 00:00
32,160,24/08/2022 00:00
33,5180,24/08/2022 00:00
34,6226,24/08/2022 00:00
35,308,24/08/2022 00:00
36,325,24/08/2022 00:00
40,2158,24/08/2022 00:00
