Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;1687;1455;1919;100,0;28;28;0;23;98,6;1;1273;392;218;77;49;48;46;2,,,,,,,,,,
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;3989;3549;4429;100,0;28;28;0;627;84,3;2;3008;354;128;95;69;62;62;0,,,,,,,,,,
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;4007;3564;4450;100,0;28;28;0;635;84,2;Totalt i retning Kræmer;3017;356;129;95;69;62;62;0,,,,,,,,,,
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;1669;1439;1899;100,0;28;28;0;15;99,1;Totalt i retning Breivika;1264;390;217;77;48;48;46;2,,,,,,,,,,
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5676;5038;6314;100,0;28;28;0;650;88,5;Totalt;4280;746;346;173;118;109;107;2,,,,,,,,,,
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2153;1853;2453;100,0;31;31;0;21;99,0;1;1605;527;281;123;63;60;58;2,,,,,,,,,,
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;3919;3536;4302;100,0;31;31;0;457;88,3;2;3044;418;138;136;82;63;63;0,,,,,,,,,,
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;3935;3550;4320;100,0;31;31;0;462;88,3;Totalt i retning Kræmer;3054;419;138;136;82;63;63;0,,,,,,,,,,
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2137;1837;2437;100,0;31;31;0;16;99,3;Totalt i retning Breivika;1596;526;280;123;63;60;58;2,,,,,,,,,,
46453V1109708;Stakkevollvegen;KV37650 S1D1 m913;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;6072;5426;6718;100,0;31;31;0;478;92,1;Totalt;4649;945;418;259;145;123;121;2,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;2734;2535;2933;100,0;31;31;0;1;100,0;1;2575;159;46;32;73;7;7;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;2720;2533;2907;100,0;31;31;0;1;100,0;2;2535;183;63;37;67;17;17;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;2713;2526;2900;100,0;31;31;0;2;99,9;Totalt i retning Sorgenfri;2529;183;62;37;67;17;17;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;2741;2542;2940;100,0;31;31;0;0;100,0;Totalt i retning Sjølund;2581;159;46;33;73;7;7;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;5454;5068;5840;100,0;31;31;0;2;100,0;Totalt;5110;342;109;69;140;24;24;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;2829;2670;2988;100,0;28;28;0;0;100,0;1;2665;164;49;32;77;7;7;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;2833;2681;2985;100,0;28;28;0;0;100,0;2;2644;189;66;36;69;18;18;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;2828;2675;2981;100,0;28;28;0;1;100,0;Totalt i retning Sorgenfri;2639;188;66;35;69;18;18;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;2835;2677;2993;100,0;28;28;0;0;100,0;Totalt i retning Sjølund;2669;165;49;33;77;7;7;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5663;5352;5974;100,0;28;28;0;1;100,0;Totalt;5309;353;115;67;146;24;24;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;2884;2753;3015;100,0;31;31;0;1;100,0;1;2716;167;50;31;80;5;5;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;2904;2780;3028;100,0;31;31;0;1;100,0;2;2713;190;69;32;72;17;17;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;2891;2768;3014;100,0;31;31;0;1;100,0;Totalt i retning Sorgenfri;2701;189;68;31;72;17;17;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;2897;2765;3029;100,0;31;31;0;1;100,0;Totalt i retning Sjølund;2728;168;50;32;80;5;5;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5788;5535;6041;100,0;31;31;0;2;100,0;Totalt;5429;357;119;63;152;23;23;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;2812;2565;3059;100,0;30;30;0;5;99,8;1;2655;152;44;33;70;6;6;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;2860;2620;3100;100,0;30;30;0;4;99,9;2;2685;171;60;32;65;14;14;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;2848;2608;3088;100,0;30;30;0;4;99,9;Totalt i retning Sorgenfri;2674;170;60;32;65;14;14;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;2824;2577;3071;100,0;30;30;0;5;99,8;Totalt i retning Sjølund;2666;153;44;33;70;6;6;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5671;5184;6158;100,0;30;30;0;8;99,9;Totalt;5340;324;104;65;134;20;20;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3331;3072;3590;100,0;31;31;0;17;99,5;1;3106;208;74;51;73;9;9;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3330;3083;3577;100,0;31;31;0;18;99,5;2;3087;225;88;52;70;15;15;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3323;3076;3570;100,0;31;31;0;18;99,5;Totalt i retning Sorgenfri;3080;224;88;52;70;15;15;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;3337;3078;3596;100,0;31;31;0;16;99,5;Totalt i retning Sjølund;3113;208;74;51;74;9;9;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;6660;6155;7165;100,0;31;31;0;34;99,5;Totalt;6193;432;162;103;143;24;24;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3444;3197;3691;100,0;30;30;0;22;99,4;1;3172;251;93;75;70;13;13;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3408;3182;3634;100,0;30;30;0;21;99,4;2;3130;257;100;74;66;16;16;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3401;3175;3627;100,0;30;30;0;21;99,4;Totalt i retning Sorgenfri;3124;256;100;74;66;16;16;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;3451;3204;3698;100,0;30;30;0;22;99,4;Totalt i retning Sjølund;3178;251;93;76;70;13;13;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-06-01T00:00+02:00;2022-07-01T00:00+02:00;2022;6;6853;6381;7325;100,0;30;30;0;44;99,4;Totalt;6302;507;193;149;136;29;29;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2520;2363;2677;100,0;31;31;0;15;99,4;1;2321;184;68;60;48;8;8;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2530;2382;2678;100,0;31;31;0;15;99,4;2;2328;187;72;59;44;11;11;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2523;2375;2671;100,0;31;31;0;14;99,4;Totalt i retning Sorgenfri;2322;187;72;59;44;11;11;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;2527;2370;2684;100,0;31;31;0;15;99,4;Totalt i retning Sjølund;2328;184;68;60;48;8;8;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-07-01T00:00+02:00;2022-08-01T00:00+02:00;2022;7;5050;4746;5354;100,0;31;31;0;29;99,4;Totalt;4650;371;140;120;92;19;19;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;3078;2874;3282;100,0;31;31;0;15;99,5;1;2843;220;82;71;55;11;11;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;3064;2876;3252;100,0;31;31;0;14;99,5;2;2826;224;89;69;53;13;13;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;3057;2869;3245;100,0;31;31;0;15;99,5;Totalt i retning Sorgenfri;2819;223;88;69;53;13;13;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;3085;2881;3289;100,0;31;31;0;14;99,5;Totalt i retning Sjølund;2850;221;82;72;55;11;11;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-08-01T00:00+02:00;2022-09-01T00:00+02:00;2022;8;6142;5750;6534;100,0;31;31;0;29;99,5;Totalt;5669;444;171;140;108;25;25;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3254;3060;3448;100,0;30;30;0;14;99,6;1;2995;245;86;69;75;15;15;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3235;3055;3415;100,0;30;30;0;13;99,6;2;2972;250;93;65;74;18;18;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3225;3046;3404;100,0;30;30;0;14;99,6;Totalt i retning Sorgenfri;2962;249;93;65;74;18;18;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;3264;3069;3459;100,0;30;30;0;14;99,6;Totalt i retning Sjølund;3004;246;87;70;75;15;15;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-09-01T00:00+02:00;2022-10-01T00:00+02:00;2022;9;6490;6117;6863;100,0;30;30;0;29;99,6;Totalt;5967;495;179;134;149;33;33;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;3148;2958;3338;100,0;31;31;0;3;99,9;1;2934;211;71;55;72;12;12;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;3093;2923;3263;100,0;31;31;0;3;99,9;2;2874;216;82;49;72;14;14;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;3086;2917;3255;100,0;31;31;0;3;99,9;Totalt i retning Sorgenfri;2867;216;82;48;72;14;14;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;3155;2964;3346;100,0;31;31;0;3;99,9;Totalt i retning Sjølund;2941;211;71;56;72;12;12;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-10-01T00:00+02:00;2022-11-01T00:00+01:00;2022;10;6241;5882;6600;100,0;31;31;0;6;99,9;Totalt;5808;427;153;104;144;26;26;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3150;2978;3322;96,7;30;29;1;1;100,0;1;2949;200;67;45;76;12;12;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3131;2969;3293;96,7;30;29;1;2;99,9;2;2917;212;80;43;74;16;16;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3119;2956;3282;96,7;30;29;1;1;100,0;Totalt i retning Sorgenfri;2906;212;80;42;73;16;16;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;3162;2991;3333;96,7;30;29;1;1;100,0;Totalt i retning Sjølund;2960;201;68;46;76;12;12;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-11-01T00:00+01:00;2022-12-01T00:00+01:00;2022;11;6281;5948;6614;96,7;30;29;1;2;100,0;Totalt;5866;413;148;88;149;28;28;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2929;2686;3172;100,0;31;31;0;1;100,0;1;2776;153;48;30;66;9;9;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2902;2665;3139;100,0;31;31;0;1;100,0;2;2730;171;64;30;63;14;14;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2896;2659;3133;100,0;31;31;0;1;100,0;Totalt i retning Sorgenfri;2724;170;64;30;63;14;14;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;2935;2692;3178;100,0;31;31;0;0;100,0;Totalt i retning Sjølund;2781;153;48;30;66;9;9;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2022-12-01T00:00+01:00;2023-01-01T00:00+01:00;2022;12;5831;5352;6310;100,0;31;31;0;2;100,0;Totalt;5506;324;112;60;129;23;23;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2440;2282;2598;100,0;31;31;0;1;100,0;1;2282;157;46;31;72;8;8;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2403;2254;2552;100,0;31;31;0;1;100,0;2;2220;182;67;31;69;15;15;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2397;2248;2546;100,0;31;31;0;1;100,0;Totalt i retning Sorgenfri;2215;181;67;31;69;15;15;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;2446;2288;2604;100,0;31;31;0;1;100,0;Totalt i retning Sjølund;2288;157;46;31;72;8;8;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-01-01T00:00+01:00;2023-02-01T00:00+01:00;2023;1;4843;4536;5150;100,0;31;31;0;2;100,0;Totalt;4502;339;113;62;141;23;23;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2544;2386;2702;100,0;28;28;0;1;100,0;1;2378;164;46;32;78;8;8;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2497;2350;2644;100,0;28;28;0;1;100,0;2;2305;191;70;33;72;16;16;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2492;2346;2638;100,0;28;28;0;1;100,0;Totalt i retning Sorgenfri;2300;191;70;32;72;16;16;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;2549;2391;2707;100,0;28;28;0;1;100,0;Totalt i retning Sjølund;2383;165;46;33;78;8;8;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-02-01T00:00+01:00;2023-03-01T00:00+01:00;2023;2;5041;4737;5345;100,0;28;28;0;2;100,0;Totalt;4684;356;116;65;150;25;25;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2632;2493;2771;100,0;31;31;0;2;99,9;1;2465;165;46;35;76;7;7;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2577;2446;2708;100,0;31;31;0;1;100,0;2;2394;182;61;34;73;14;14;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2574;2443;2705;100,0;31;31;0;1;100,0;Totalt i retning Sorgenfri;2391;182;61;34;73;14;14;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;2635;2496;2774;100,0;31;31;0;1;100,0;Totalt i retning Sjølund;2468;166;46;36;76;7;7;0,,,,,,,,,,
47285V3050559;Kvaløyvegen;KV20600 S1D70 m1342;2023-03-01T00:00+01:00;2023-04-01T00:00+02:00;2023;3;5209;4940;5478;100,0;31;31;0;3;99,9;Totalt;4859;348;107;70;150;21;21;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;5033;4558;5508;100,0;31;31;0;2;100,0;1;4769;262;32;93;134;3;3;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;5362;4952;5772;100,0;31;31;0;167;96,9;2;4977;219;68;83;57;10;9;1,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;682;616;748;100,0;31;31;0;1;99,9;4;535;145;13;22;110;1;1;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;5032;4557;5507;100,0;31;31;0;1;100,0;Totalt i retning LANGNESBAKKEN;4769;262;32;93;134;3;3;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;6044;5573;6515;100,0;31;31;0;168;97,2;Totalt i retning GIÆVERBUKTA;5512;364;81;105;167;12;10;2,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-01-01T00:00+01:00;2022-02-01T00:00+01:00;2022;1;11076;10191;11961;100,0;31;31;0;169;98,5;Totalt;10281;626;112;198;301;15;13;2,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6117;5729;6505;100,0;28;28;0;1;100,0;1;5811;305;39;107;155;3;3;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;5694;5338;6050;100,0;28;28;0;202;96,5;2;5249;244;74;92;65;13;11;2,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;741;671;811;100,0;28;28;0;2;99,7;4;584;154;16;28;110;1;1;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6117;5729;6505;100,0;28;28;0;1;100,0;Totalt i retning LANGNESBAKKEN;5811;305;39;107;155;3;3;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;6435;6015;6855;100,0;28;28;0;203;96,8;Totalt i retning GIÆVERBUKTA;5834;398;90;119;174;14;12;2,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-02-01T00:00+01:00;2022-03-01T00:00+01:00;2022;2;12552;11750;13354;100,0;28;28;0;204;98,4;Totalt;11645;703;129;227;330;17;15;2,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5555;5250;5860;100,0;31;31;0;1;100,0;1;5295;258;33;77;145;3;3;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5920;5602;6238;100,0;31;31;0;143;97,6;2;5546;231;81;77;60;13;11;2,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;703;642;764;100,0;31;31;0;1;99,9;4;553;149;14;17;117;1;1;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;5554;5249;5859;100,0;31;31;0;2;100,0;Totalt i retning LANGNESBAKKEN;5295;258;32;77;145;3;3;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;6624;6250;6998;100,0;31;31;0;144;97,8;Totalt i retning GIÆVERBUKTA;6100;381;95;94;177;14;12;2,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-03-01T00:00+01:00;2022-04-01T00:00+02:00;2022;3;12177;11525;12829;100,0;31;31;0;144;98,8;Totalt;11394;639;128;171;322;18;16;2,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4997;4519;5475;100,0;30;30;0;2;100,0;1;4775;220;27;64;126;3;3;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;5670;5148;6192;100,0;30;30;0;145;97,4;2;5322;203;68;68;53;14;12;2,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;644;556;732;100,0;30;30;0;0;100,0;4;507;136;13;12;111;1;1;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;4996;4518;5474;100,0;30;30;0;2;100,0;Totalt i retning LANGNESBAKKEN;4775;220;27;64;126;3;3;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;6315;5708;6922;100,0;30;30;0;146;97,7;Totalt i retning GIÆVERBUKTA;5829;340;81;81;164;14;12;2,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-04-01T00:00+02:00;2022-05-01T00:00+02:00;2022;4;11310;10234;12386;100,0;30;30;0;146;98,7;Totalt;10604;559;108;144;290;17;15;2,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;5462;5112;5812;100,0;31;31;0;1;100,0;1;5220;241;32;75;130;4;4;0,,,,,,,,,,
49212V1126027;Postterminalen;FV862 S1D30 m46;2022-05-01T00:00+02:00;2022-06-01T00:00+02:00;2022;5;6463;5989;6937;100,0;31;31;0;238;96,3;2;5958;267;92;101;55;19;16;3,,,,,,,,,,
